source,source_id,name_vi,name_en,category,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated
Kaggle,7548,,"Lamb, raw, trimmed to 1/8"" fat, separable lean only, blade, shoulder, fresh, imported, Australian",Thịt đỏ,164.0,19.1,9.1,0.0,0.0,0.0,0.0,19.0,1.36,5.22,90.0,64.0,20.0,64.0,"Lamb, raw, trimmed to 1/8"" fat, separable lean only, blade, shoulder, fresh, imported, Australian",,2,kaggle_new_only,0.65,"lamb, raw, trimmed to 1/8"" fat, separable lean only, blade, shoulder, fresh, imported, australian",False
Kaggle,7549,,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",Thịt đỏ,267.0,26.46,17.0,0.0,0.0,0.0,0.0,19.0,1.69,4.76,54.0,97.0,22.0,97.0,"Beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",,2,kaggle_new_only,0.65,"beef, broiled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",False
Kaggle,7550,,"Beef, roasted, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, roast, tenderloin",Thịt đỏ,324.0,23.9,25.0,0.0,0.0,0.0,0.0,9.0,3.11,4.03,57.0,85.0,22.0,85.0,"Beef, roasted, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, roast, tenderloin",,2,kaggle_new_only,0.65,"beef, roasted, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, roast, tenderloin",False
Kaggle,7551,,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",Thịt đỏ,195.0,20.06,13.0,0.0,4.0,0.0,0.0,6.0,1.7,5.97,65.0,65.0,20.0,65.0,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",False
Kaggle,7552,,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",Thịt đỏ,174.0,20.87,10.0,0.0,4.0,0.0,0.0,6.0,1.73,6.2,65.0,65.0,21.0,65.0,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 0"" fat, separable lean and fat, inside skirt, boneless, plate steak",False
Kaggle,7553,,"Cereals, prepared with water (boiling water added or microwaved), plain, fortified, instant, oats",Khác,68.0,2.37,1.4,11.67,130.0,0.0,0.0,80.0,5.96,0.62,49.0,0.0,26.0,0.0,"Cereals, prepared with water (boiling water added or microwaved), plain, fortified, instant, oats",,2,kaggle_new_only,0.65,"cereals, prepared with water (boiling water added or microwaved), plain, fortified, instant, oats",False
Kaggle,7554,,"Beef, raw, all grades, trimmed to 1/8"" fat, separable lean and fat, porterhouse steak, short loin",Thịt đỏ,214.0,20.49,14.0,0.0,4.0,0.0,0.0,19.0,1.98,3.15,48.0,61.0,10.0,61.0,"Beef, raw, all grades, trimmed to 1/8"" fat, separable lean and fat, porterhouse steak, short loin",,2,kaggle_new_only,0.65,"beef, raw, all grades, trimmed to 1/8"" fat, separable lean and fat, porterhouse steak, short loin",False
Kaggle,7555,,"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean only, boneless, ribeye filet",Thịt đỏ,199.0,28.77,9.2,0.17,2.0,0.0,0.0,6.0,2.77,7.21,56.0,82.0,28.0,82.0,"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean only, boneless, ribeye filet",,2,kaggle_new_only,0.65,"beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean only, boneless, ribeye filet",False
Kaggle,7556,,"Infant formula, not reconstituted, liquid concentrate, with iron, GOOD START 2 ESSENTIALS, NESTLE",Khác,125.0,3.25,5.1,16.5,98.0,0.0,11.0,150.0,2.25,1.0,49.0,2.0,10.0,2.0,"Infant formula, not reconstituted, liquid concentrate, with iron, GOOD START 2 ESSENTIALS, NESTLE",,2,kaggle_new_only,0.65,"infant formula, not reconstituted, liquid concentrate, with iron, good start 2 essentials, nestle",False
Kaggle,7557,,"Fast foods, and mayonnaise, lettuce, with cheese, bacon and tomato club sandwich, grilled chicken",Gia cầm,220.0,17.19,8.1,19.87,35.0,169.0,4.4,95.0,1.37,1.34,630.0,46.0,32.0,46.0,"Fast foods, and mayonnaise, lettuce, with cheese, bacon and tomato club sandwich, grilled chicken",,2,kaggle_new_only,0.65,"fast foods, and mayonnaise, lettuce, with cheese, bacon and tomato club sandwich, grilled chicken",False
Kaggle,7558,,"Fast foods, and mayonnaise, lettuce, with cheese, and tomato club sandwich, bacon, crispy chicken",Gia cầm,257.0,15.38,12.0,22.61,32.0,166.0,3.8,92.0,1.32,1.17,605.0,38.0,31.0,38.0,"Fast foods, and mayonnaise, lettuce, with cheese, and tomato club sandwich, bacon, crispy chicken",,2,kaggle_new_only,0.65,"fast foods, and mayonnaise, lettuce, with cheese, and tomato club sandwich, bacon, crispy chicken",False
Kaggle,7559,,"Beef, braised, cooked, choice, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",Thịt đỏ,372.0,23.34,31.0,0.0,9.0,0.0,0.0,23.0,2.34,5.19,61.0,88.0,22.0,88.0,"Beef, braised, cooked, choice, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",,2,kaggle_new_only,0.65,"beef, braised, cooked, choice, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",False
Kaggle,7560,,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",Thịt đỏ,341.0,25.56,27.0,0.0,9.0,0.0,0.0,24.0,2.49,5.46,64.0,85.0,23.0,85.0,"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",,2,kaggle_new_only,0.65,"beef, braised, cooked, select, trimmed to 0"" fat, separable lean and fat, bone-in, back ribs, rib",False
Kaggle,7561,,"Beef, roasted, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Thịt đỏ,400.0,22.57,34.0,0.0,0.0,0.0,0.0,11.0,2.17,5.39,65.0,85.0,20.0,85.0,"Beef, roasted, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",,2,kaggle_new_only,0.65,"beef, roasted, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",False
Kaggle,7562,,"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",Thịt đỏ,386.0,21.95,32.0,0.0,0.0,0.0,0.0,11.0,2.13,5.19,62.0,85.0,20.0,85.0,"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",,2,kaggle_new_only,0.65,"beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",False
Kaggle,7563,,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round steak, round",Thịt đỏ,120.0,23.3,3.0,0.0,5.0,0.0,0.0,13.0,1.37,3.36,50.0,62.0,11.0,62.0,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round steak, round",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round steak, round",False
Kaggle,7564,,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",Thịt đỏ,120.0,23.28,3.0,0.0,5.0,0.0,0.0,13.0,1.37,3.36,50.0,62.0,11.0,62.0,"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",False
Kaggle,7565,,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",Thịt đỏ,127.0,23.26,3.7,0.0,3.0,0.0,0.0,13.0,1.47,3.41,52.0,58.0,12.0,58.0,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, eye of round roast, round",False
Kaggle,7566,,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, mock tender steak, chuck",Thịt đỏ,123.0,21.3,4.2,0.0,2.0,0.0,0.0,11.0,2.44,8.0,81.0,67.0,25.0,67.0,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, mock tender steak, chuck",,2,kaggle_new_only,0.65,"beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, mock tender steak, chuck",False
Kaggle,7567,,"Fast foods, regular patty; double decker bun with condiments and special sauce, hamburger; single",Thịt đỏ,259.0,12.17,13.0,22.69,0.0,0.0,0.3,103.0,2.07,2.38,386.0,32.0,24.0,32.0,"Fast foods, regular patty; double decker bun with condiments and special sauce, hamburger; single",,2,kaggle_new_only,0.65,"fast foods, regular patty; double decker bun with condiments and special sauce, hamburger; single",False
Kaggle,7568,,"Beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",Thịt đỏ,196.0,27.01,8.9,0.0,0.0,0.0,0.0,6.0,2.22,4.44,35.0,80.0,17.0,80.0,"Beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",,2,kaggle_new_only,0.65,"beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",False
Kaggle,7569,,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",Thịt đỏ,181.0,26.57,7.5,0.0,0.0,0.0,0.0,7.0,2.15,4.53,35.0,76.0,18.0,76.0,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",,2,kaggle_new_only,0.65,"beef, roasted, cooked, select, trimmed to 0"" fat, separable lean and fat, roast, tip round, round",False
Kaggle,7570,,"Pork, raw, separable lean only, composite of trimmed retail cuts (loin and shoulder blade), fresh",Thịt đỏ,144.0,21.23,5.9,0.0,2.0,0.0,0.6,17.0,0.88,1.99,54.0,60.0,23.0,60.0,"Pork, raw, separable lean only, composite of trimmed retail cuts (loin and shoulder blade), fresh",,2,kaggle_new_only,0.65,"pork, raw, separable lean only, composite of trimmed retail cuts (loin and shoulder blade), fresh",False
Kaggle,7571,,"Duck, roasted, cooked, boneless, meat and skin, breast, White Pekin, domesticated, young duckling",Gia cầm,202.0,24.5,11.0,0.0,0.0,0.0,2.8,8.0,3.26,0.0,84.0,136.0,0.0,136.0,"Duck, roasted, cooked, boneless, meat and skin, breast, White Pekin, domesticated, young duckling",,2,kaggle_new_only,0.65,"duck, roasted, cooked, boneless, meat and skin, breast, white pekin, domesticated, young duckling",False
Kaggle,7572,,"Beef, cooked, select, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Thịt đỏ,203.0,28.61,9.2,0.0,4.0,0.0,0.0,15.0,2.69,6.0,62.0,85.0,19.0,85.0,"Beef, cooked, select, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",,2,kaggle_new_only,0.65,"beef, cooked, select, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",False
Kaggle,7573,,"Beef, cooked, choice, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",Thịt đỏ,233.0,28.17,13.0,0.0,4.0,0.0,0.0,15.0,2.79,6.27,62.0,86.0,20.0,86.0,"Beef, cooked, choice, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",,2,kaggle_new_only,0.65,"beef, cooked, choice, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",False
Kaggle,7574,,"Beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",Thịt đỏ,259.0,24.24,17.0,1.81,2.0,0.0,0.0,7.0,3.06,9.67,86.0,78.0,25.0,78.0,"Beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",,2,kaggle_new_only,0.65,"beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",False
Kaggle,7575,,"Lamb, fast roasted, cooked, separable lean and fat, rack - partly frenched, imported, New Zealand",Thịt đỏ,253.0,22.06,18.0,0.04,10.0,0.0,0.0,20.0,1.57,2.69,69.0,76.0,22.0,76.0,"Lamb, fast roasted, cooked, separable lean and fat, rack - partly frenched, imported, New Zealand",,2,kaggle_new_only,0.65,"lamb, fast roasted, cooked, separable lean and fat, rack - partly frenched, imported, new zealand",False
Kaggle,7576,,"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",Thịt đỏ,226.0,25.28,13.0,1.1,2.0,0.0,0.0,6.0,3.22,9.99,79.0,73.0,24.0,73.0,"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",,2,kaggle_new_only,0.65,"beef, grilled, cooked, select, trimmed to 0"" fat, separable lean only, boneless, ribeye cap steak",False
Kaggle,7577,,"CAMPBELL'S CHUNKY Soups, Grilled Chicken & Sausage Gumbo Soup, HEALTHY REQUEST Microwavable Bowls",Gia cầm,53.0,2.86,1.2,7.35,0.0,0.0,2.4,16.0,0.29,0.0,167.0,4.0,0.0,4.0,"CAMPBELL'S CHUNKY Soups, Grilled Chicken & Sausage Gumbo Soup, HEALTHY REQUEST Microwavable Bowls",,2,kaggle_new_only,0.65,"campbell's chunky soups, grilled chicken & sausage gumbo soup, healthy request microwavable bowls",False
Kaggle,7578,,"Beef, grilled, cooked, select, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",Thịt đỏ,184.0,29.85,7.1,0.2,2.0,0.0,0.0,22.0,1.91,5.67,65.0,87.0,27.0,87.0,"Beef, grilled, cooked, select, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",,2,kaggle_new_only,0.65,"beef, grilled, cooked, select, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",False
Kaggle,7579,,"Beef, grilled, cooked, choice, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",Thịt đỏ,203.0,28.99,9.5,0.36,1.0,0.0,0.0,17.0,2.04,5.64,62.0,85.0,25.0,85.0,"Beef, grilled, cooked, choice, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",,2,kaggle_new_only,0.65,"beef, grilled, cooked, choice, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",False
Kaggle,7580,,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, shoulder top blade steak",Thịt đỏ,139.0,20.36,6.4,0.0,2.0,0.0,0.0,12.0,2.51,7.63,83.0,69.0,20.0,69.0,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, shoulder top blade steak",,2,kaggle_new_only,0.65,"beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, shoulder top blade steak",False
Kaggle,7581,,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, chuck eye Country-Style ribs",Thịt đỏ,152.0,20.87,7.7,0.0,2.0,0.0,0.0,15.0,2.31,7.86,81.0,70.0,18.0,70.0,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, chuck eye Country-Style ribs",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, chuck eye country-style ribs",False
Kaggle,7582,,"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, chuck eye Country-Style ribs",Thịt đỏ,137.0,21.1,5.9,0.0,2.0,0.0,0.0,15.0,2.08,6.53,82.0,71.0,18.0,71.0,"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, chuck eye Country-Style ribs",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, chuck eye country-style ribs",False
Kaggle,7583,,"Beef, raw, all grades, trimmed to 0"" fat, separable lean and fat, steak, tip side, knuckle, round",Thịt đỏ,129.0,21.69,4.0,0.0,0.0,0.0,0.0,5.0,2.22,5.23,61.0,61.0,24.0,61.0,"Beef, raw, all grades, trimmed to 0"" fat, separable lean and fat, steak, tip side, knuckle, round",,2,kaggle_new_only,0.65,"beef, raw, all grades, trimmed to 0"" fat, separable lean and fat, steak, tip side, knuckle, round",False
Kaggle,7584,,"Beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",Thịt đỏ,253.0,27.53,15.0,0.0,0.0,0.0,0.0,8.0,2.82,7.46,73.0,81.0,25.0,81.0,"Beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",,2,kaggle_new_only,0.65,"beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",False
Kaggle,7585,,"Lamb, broiled, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",Thịt đỏ,200.0,27.71,9.0,0.0,0.0,0.0,0.0,17.0,2.31,5.73,82.0,92.0,30.0,92.0,"Lamb, broiled, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",,2,kaggle_new_only,0.65,"lamb, broiled, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",False
Kaggle,7586,,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, bottom round roast, round",Thịt đỏ,169.0,28.29,5.3,0.0,0.0,0.0,0.0,6.0,2.35,4.92,38.0,76.0,19.0,76.0,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, bottom round roast, round",,2,kaggle_new_only,0.65,"beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, bottom round roast, round",False
Kaggle,7587,,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, shoulder top blade steak",Thịt đỏ,152.0,20.07,7.9,0.0,3.0,0.0,0.0,12.0,2.5,7.53,81.0,68.0,19.0,68.0,"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, shoulder top blade steak",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, separable lean and fat, boneless, shoulder top blade steak",False
Kaggle,7588,,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",Thịt đỏ,212.0,29.33,9.7,0.0,0.0,0.0,0.0,22.0,1.89,5.33,61.0,88.0,25.0,88.0,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",,2,kaggle_new_only,0.65,"beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, steak, top sirloin",False
Kaggle,7589,,"Lamb, raw, separable lean and fat, shank off, chump off, tunnel-boned leg, imported, New Zealand",Thịt đỏ,121.0,20.93,4.1,0.0,3.0,0.0,0.0,4.0,1.4,3.26,60.0,64.0,24.0,64.0,"Lamb, raw, separable lean and fat, shank off, chump off, tunnel-boned leg, imported, New Zealand",,2,kaggle_new_only,0.65,"lamb, raw, separable lean and fat, shank off, chump off, tunnel-boned leg, imported, new zealand",False
Kaggle,7590,,"MORNINGSTAR FARMS Breakfast Sandwich Veggie Scramble & Cheese English Muffin, unprepared, frozen",Sữa và chế phẩm,149.0,10.4,4.8,18.9,0.0,0.0,0.0,169.0,1.0,0.2,562.0,10.0,0.0,10.0,"MORNINGSTAR FARMS Breakfast Sandwich Veggie Scramble & Cheese English Muffin, unprepared, frozen",,2,kaggle_new_only,0.65,"morningstar farms breakfast sandwich veggie scramble & cheese english muffin, unprepared, frozen",False
Kaggle,7591,,"Beef, braised, cooked, all grades, trimmed to 0"" fat, separable lean and fat, blade roast, chuck",Thịt đỏ,334.0,27.18,24.0,0.0,0.0,0.0,0.0,13.0,3.18,8.58,65.0,104.0,20.0,104.0,"Beef, braised, cooked, all grades, trimmed to 0"" fat, separable lean and fat, blade roast, chuck",,2,kaggle_new_only,0.65,"beef, braised, cooked, all grades, trimmed to 0"" fat, separable lean and fat, blade roast, chuck",False
Kaggle,7592,,"Pork, pan-broil, heated, separable lean and fat, boneless, slice, ham with natural juices, cured",Thịt đỏ,118.0,20.89,3.4,1.04,13.0,0.0,0.0,6.0,0.93,2.13,1160.0,58.0,22.0,58.0,"Pork, pan-broil, heated, separable lean and fat, boneless, slice, ham with natural juices, cured",,2,kaggle_new_only,0.65,"pork, pan-broil, heated, separable lean and fat, boneless, slice, ham with natural juices, cured",False
Kaggle,7593,,"Beverages, contains caffeine, with aspartame, other than cola or pepper, low calorie, carbonated",Rau củ,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.04,0.0,6.0,0.0,1.0,0.0,"Beverages, contains caffeine, with aspartame, other than cola or pepper, low calorie, carbonated",,2,kaggle_new_only,0.65,"beverages, contains caffeine, with aspartame, other than cola or pepper, low calorie, carbonated",False
Kaggle,7594,,"Beef, pan-fried, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",Thịt đỏ,313.0,28.77,21.0,0.0,0.0,0.0,0.0,12.0,3.42,5.55,71.0,98.0,28.0,98.0,"Beef, pan-fried, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",,2,kaggle_new_only,0.65,"beef, pan-fried, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",False
Kaggle,7595,,"Lamb, braised, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",Thịt đỏ,279.0,35.54,14.0,0.0,0.0,0.0,0.0,26.0,2.7,7.3,76.0,121.0,29.0,121.0,"Lamb, braised, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",,2,kaggle_new_only,0.65,"lamb, braised, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",False
Kaggle,7596,,"Lamb, fast fried, cooked, separable lean and fat, bone-in, leg chop/steak, imported, New Zealand",Thịt đỏ,212.0,24.26,13.0,0.04,7.0,0.0,0.0,10.0,1.93,3.66,65.0,78.0,25.0,78.0,"Lamb, fast fried, cooked, separable lean and fat, bone-in, leg chop/steak, imported, New Zealand",,2,kaggle_new_only,0.65,"lamb, fast fried, cooked, separable lean and fat, bone-in, leg chop/steak, imported, new zealand",False
Kaggle,7597,,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",Thịt đỏ,125.0,21.45,4.4,0.11,2.0,0.0,0.0,12.0,2.69,6.81,74.0,64.0,25.0,64.0,"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",False
Kaggle,7598,,"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",Thịt đỏ,121.0,21.93,3.7,0.0,2.0,0.0,0.0,12.0,2.57,6.95,71.0,68.0,26.0,68.0,"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, shoulder pot roast or steak",False
Kaggle,7599,,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top round, round",Thịt đỏ,193.0,32.04,6.3,0.0,0.0,0.0,0.0,7.0,2.84,5.62,42.0,86.0,22.0,86.0,"Beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top round, round",,2,kaggle_new_only,0.65,"beef, broiled, cooked, choice, trimmed to 1/8"" fat, separable lean only, steak, top round, round",False
Kaggle,7600,,"Beef, braised, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",Thịt đỏ,309.0,30.2,20.0,0.0,0.0,0.0,0.0,16.0,2.61,6.87,49.0,121.0,20.0,121.0,"Beef, braised, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",,2,kaggle_new_only,0.65,"beef, braised, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",False
Kaggle,7601,,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",Thịt đỏ,295.0,30.05,19.0,0.0,0.0,0.0,0.0,18.0,2.46,7.09,50.0,119.0,20.0,119.0,"Beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",,2,kaggle_new_only,0.65,"beef, braised, cooked, select, trimmed to 1/8"" fat, separable lean and fat, arm pot roast, chuck",False
Kaggle,7602,,"Beef, raw, choice, trimmed to 0"" fat, boneless separable lean and fat, eye of round steak, round",Thịt đỏ,127.0,23.24,3.8,0.0,3.0,0.0,0.0,13.0,1.47,3.41,52.0,58.0,12.0,58.0,"Beef, raw, choice, trimmed to 0"" fat, boneless separable lean and fat, eye of round steak, round",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 0"" fat, boneless separable lean and fat, eye of round steak, round",False
Kaggle,7603,,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",Thịt đỏ,220.0,27.53,11.0,0.0,0.0,0.0,0.0,8.0,2.82,7.46,73.0,81.0,25.0,81.0,"Beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",,2,kaggle_new_only,0.65,"beef, roasted, cooked, select, trimmed to 0"" fat, separable lean only, large end (ribs 6-9), rib",False
Kaggle,7604,,"Lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",Thịt đỏ,192.0,25.46,9.3,0.0,0.0,0.0,0.0,16.0,2.23,5.25,67.0,86.0,26.0,86.0,"Lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",,2,kaggle_new_only,0.65,"lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean only, arm, shoulder, domestic",False
Kaggle,7605,,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, top round, round",Thịt đỏ,177.0,31.61,4.7,0.0,0.0,0.0,0.0,7.0,2.66,5.57,43.0,82.0,22.0,82.0,"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, top round, round",,2,kaggle_new_only,0.65,"beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean only, steak, top round, round",False
Kaggle,7606,,"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",Thịt đỏ,192.0,19.06,12.0,0.0,2.0,0.0,0.0,17.0,1.52,3.84,51.0,68.0,19.0,68.0,"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",,2,kaggle_new_only,0.65,"beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",False
Kaggle,7607,,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",Thịt đỏ,222.0,19.79,15.0,0.0,2.0,0.0,0.0,17.0,1.73,3.97,50.0,72.0,19.0,72.0,"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",,2,kaggle_new_only,0.65,"beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, composite of trimmed retail cuts",False
