alias_id,canonical_key,canonical_name_en,alias_text,alias_lang,alias_type,is_preferred,source,source_priority
ALIAS-000492,cream puff,Cream puff,Bánh su kem,vi,display,True,NIN,1
ALIAS-000493,vietnamese noodle soup with tender stewed beef,Vietnamese noodle soup with tender stewed beef,Bún bò nhừ,vi,display,True,NIN,1
ALIAS-000494,sesame fried cake (3 pieces),Sesame fried cake (3 pieces),Bánh rán vừng 3 cái,vi,display,True,NIN,1
ALIAS-000495,spicy fish noodle soup,Spicy fish noodle soup,Bún cá cay,vi,display,True,NIN,1
ALIAS-000496,sweet fried cake without sesame (5 pieces),Sweet fried cake without sesame (5 pieces),Bánh rán ngọt không vừng 5 cái,vi,display,True,NIN,1
ALIAS-000497,hai phong spicy fish noodle soup (cang style),Hai Phong spicy fish noodle soup (Cang style),Bún cá cay Cảng,vi,display,True,NIN,1
ALIAS-000498,sweet sesame fried cake (3 pieces),Sweet sesame fried cake (3 pieces),Bánh rán ngọt có vừng (3c),vi,display,True,NIN,1
ALIAS-000499,passion fruit juice,Passion fruit juice,Nước chanh leo,vi,display,True,NIN,1
ALIAS-000500,chicken-drumstick–shaped fried cruller,Chicken-drumstick–shaped fried cruller,Bánh quẩy đùi gà,vi,display,True,NIN,1
ALIAS-000501,passion fruit mix sugarcane juice,Passion fruit mix sugarcane juice,Nước mía chanh leo,vi,display,True,NIN,1
ALIAS-000502,glutinous rice cake,Glutinous rice cake,Bánh nếp,vi,display,True,NIN,1
ALIAS-000503,fish noodle with dipings,Fish noodle with dipings,Bún cá chấm,vi,display,True,NIN,1
ALIAS-000504,plain baguette,Plain baguette,Bánh mỳ không,vi,display,True,NIN,1
ALIAS-000505,rice vermicelli soup with crab and mixed seafood,Rice vermicelli soup with crab and mixed seafood,Bún cua thập cẩm,vi,display,True,NIN,1
ALIAS-000506,baguette with pork sausage,Baguette with pork sausage,Bánh mỳ giò chả,vi,display,True,NIN,1
ALIAS-000507,kebab rice noodles,Kebab rice noodles,Bún chả,vi,display,True,NIN,1
ALIAS-000508,cô thu's kebab rice noodles,Cô Thu's Kebab Rice Noodles,Bún chả cô Thu,vi,display,True,NIN,1
ALIAS-000509,baguette with pâté and egg,Baguette with pâté and egg,Bánh mỳ pate trứng,vi,display,True,NIN,1
ALIAS-000510,grilled pork with vermicelli and spring rolls,Grilled pork with vermicelli and spring rolls,Bún chả nem,vi,display,True,NIN,1
ALIAS-000511,grilled pork patties and vermicelli noodles,Grilled pork patties and vermicelli noodles,Bún chả quạt,vi,display,True,NIN,1
ALIAS-000512,fried pillow dumplings (2 pieces),Fried pillow dumplings (2 pieces),Bánh gối rán 2 cái,vi,display,True,NIN,1
ALIAS-000513,sesame rice cracker,Sesame rice cracker,Bánh đa vừng,vi,display,True,NIN,1
ALIAS-000514,sesame rice cracker with mung bean mash,Sesame rice cracker with mung bean mash,Bánh đa kê,vi,display,True,NIN,1
ALIAS-000515,sweet sticky rice cakes (3 pieces),Sweet sticky rice cakes (3 pieces),Bánh dày ngọt 3 cái,vi,display,True,NIN,1
ALIAS-000516,chicken vermicelli soup,Chicken vermicelli soup,Bún gà,vi,display,True,NIN,1
ALIAS-000517,sticky rice cake with pork sausage,Sticky rice cake with pork sausage,Bánh dày giò,vi,display,True,NIN,1
ALIAS-000518,muscovy duck noodle soup,Muscovy duck noodle soup,Bún ngan,vi,display,True,NIN,1
ALIAS-000519,fried bánh chưng,Fried bánh chưng,Bánh chưng rán,vi,display,True,NIN,1
ALIAS-000520,fermented fish noodle soup,Fermented fish noodle soup,Bún ngâm,vi,display,True,NIN,1
ALIAS-000521,sweet glutinous rice balls (10 pieces),Sweet glutinous rice balls (10 pieces),Bánh chay (10 viên),vi,display,True,NIN,1
ALIAS-000522,snail rice noodles,Snail rice noodles,Bún ốc,vi,display,True,NIN,1
ALIAS-000523,mung bean shredded sticky rice,Mung bean shredded sticky rice,Xôi xéo,vi,display,True,NIN,1
ALIAS-000524,ms. mit's snail noodle soup,Ms. Mit's Snail Noodle Soup,Bún ốc cô Mít,vi,display,True,NIN,1
ALIAS-000525,khúc sticky rice cake,Khúc sticky rice cake,Xôi khúc,vi,display,True,NIN,1
ALIAS-000526,crab and pork rib noodle soup,Crab and Pork Rib Noodle Soup,Bún riêu cua sườn sụn,vi,display,True,NIN,1
ALIAS-000527,sweet sticky rice with pudding,Sweet sticky rice with pudding,Xôi chè,vi,display,True,NIN,1
ALIAS-000528,clam porridge,Clam porridge,Cháo trai,vi,display,True,NIN,1
ALIAS-000529,meat porridge,Meat porridge,Cháo thịt,vi,display,True,NIN,1
ALIAS-000530,heart porridge,Heart porridge,Cháo tim,vi,display,True,NIN,1
ALIAS-000531,pork rib porridge,Pork rib porridge,Cháo sườn,vi,display,True,NIN,1
ALIAS-000532,pork offal porridge,Pork offal porridge,Cháo lòng,vi,display,True,NIN,1
ALIAS-000533,mung bean porridge,Mung bean porridge,Cháo đỗ xanh,vi,display,True,NIN,1
ALIAS-000534,chicken broth noodle soup,Chicken broth noodle soup,Bún thang,vi,display,True,NIN,1
ALIAS-000535,crab paste noodle soup,Crab paste noodle soup,Bún riêu cua,vi,display,True,NIN,1
ALIAS-000536,duck noodle soup,Duck noodle soup,Bún ngan,vi,display,True,NIN,1
ALIAS-000537,pork trotter noodle soup,Pork trotter noodle soup,Bún móng giò,vi,display,True,NIN,1
ALIAS-000538,fermented shrimp paste noodle platter,Fermented shrimp paste noodle platter,Bún đậu mắm tôm,vi,display,True,NIN,1
ALIAS-000539,fish noodle soup,Fish noodle soup,Bún cá,vi,display,True,NIN,1
ALIAS-000540,tamarind stir-fried duck,Tamarind stir-fried duck,Vịt rang me,vi,display,True,NIN,1
ALIAS-000541,grilled meat skewers (5 pieces),Grilled meat skewers (5 pieces),Thịt xiên nướng (5 cái),vi,display,True,NIN,1
ALIAS-000542,glutinous rice balls in ginger syrup,Glutinous rice balls in ginger syrup,Sủi dìn,vi,display,True,NIN,1
ALIAS-000543,freshly fried dough sticks,Freshly fried dough sticks,Quẩy nóng,vi,display,True,NIN,1
ALIAS-000544,dried beef salad,Dried beef salad,Nộm bò khô,vi,display,True,NIN,1
ALIAS-000545,fermented and toasted rice pork roll,Fermented and toasted rice pork roll,Nem thính,vi,display,True,NIN,1
ALIAS-000546,fried spring rolls (5 pieces),Fried spring rolls (5 pieces),Nem rán (5 cái),vi,display,True,NIN,1
ALIAS-000547,grilled spring roll vermicelli,Grilled spring roll vermicelli,Bún nem nướng,vi,display,True,NIN,1
ALIAS-000548,grilled minced pork skewers,Grilled minced pork skewers,Nem lụi nướng,vi,display,True,NIN,1
ALIAS-000549,grilled minced pork skewers,Grilled minced pork skewers,Nem Lụi,vi,display,True,NIN,1
ALIAS-000550,fried fermented pork rolls (10 pieces),Fried fermented pork rolls (10 pieces),Nem chua rán 10 cái,vi,display,True,NIN,1
ALIAS-000551,fried fermented pork rolls,Fried fermented pork rolls,Nem chua rán,vi,display,True,NIN,1
ALIAS-000552,fermented pork roll,Fermented pork roll,Nem chua,vi,display,True,NIN,1
ALIAS-000553,crab spring roll vermicelli,Crab spring roll vermicelli,Bún nem cua bể,vi,display,True,NIN,1
ALIAS-000554,stewed chicken,Stewed chicken,Gà tần,vi,display,True,NIN,1
ALIAS-000555,roasted bird,Roasted bird,Chim quay,vi,display,True,NIN,1
ALIAS-000556,grilled blood cockles,Grilled blood cockles,Sò huyết nướng,vi,display,True,NIN,1
ALIAS-000557,stir-fried sweet snails with butter sauce,Stir-fried sweet snails with butter sauce,Ốc hương xào sốt bơ,vi,display,True,NIN,1
ALIAS-000558,boiled dish snails with fish sauce,Boiled dish snails with fish sauce,Ốc đĩa luộc mắm,vi,display,True,NIN,1
ALIAS-000559,steamed small snails,Steamed small snails,Ốc bé hấp,vi,display,True,NIN,1
ALIAS-000560,steamed white clams,Steamed white clams,Ngao trắng hấp,vi,display,True,NIN,1
ALIAS-000561,steamed venus clams with lemongrass,Steamed venus clams with lemongrass,Ngao hoa hấp sả,vi,display,True,NIN,1
ALIAS-000562,grilled oysters (10 pieces),Grilled oysters (10 pieces),Hàu nướng mọi (10 con),vi,display,True,NIN,1
ALIAS-000563,chrysanthemum tea,Chrysanthemum tea,Trà hoa cúc,vi,display,True,NIN,1
ALIAS-000564,chrysanthemum tea with red dates,Chrysanthemum tea with red dates,Trà cúc táo đỏ,vi,display,True,NIN,1
ALIAS-000565,grass jelly,Grass jelly,Thạch găng,vi,display,True,NIN,1
ALIAS-000566,caramel tofu pudding,Caramel tofu pudding,Tào phớ caramen,vi,display,True,NIN,1
ALIAS-000567,tofu pudding,Tofu pudding,Tào phớ,vi,display,True,NIN,1
ALIAS-000568,corn milk,Corn milk,Sữa ngô,vi,display,True,NIN,1
ALIAS-000569,pandan yogurt,Pandan yogurt,Sữa chua lá nếp,vi,display,True,NIN,1
ALIAS-000570,purple rice yogurt,Purple rice yogurt,Sữa chua gạo tím,vi,display,True,NIN,1
ALIAS-000571,yogurt ice cream with tapioca pearls,Yogurt ice cream with tapioca pearls,Kem sữa chua trân châu,vi,display,True,NIN,1
ALIAS-000572,ice-cream yogurt,Ice-cream yogurt,Sữa chua kem,vi,display,True,NIN,1
ALIAS-000573,purple rice ice-cream yogurt,Purple rice ice-cream yogurt,Sữa chua kem gạo tím,vi,display,True,NIN,1
ALIAS-000574,yogurt with tapioca pearls,Yogurt with tapioca pearls,Sữa chua chân trâu,vi,display,True,NIN,1
ALIAS-000575,chrysanthemum tea,Chrysanthemum tea,Nước trà hoa cúc,vi,display,True,NIN,1
ALIAS-000576,egg custard,Egg custard,Kem trứng,vi,display,True,NIN,1
ALIAS-000577,coconut jelly sweet soup,Coconut jelly sweet soup,Chè dừa dầm,vi,display,True,NIN,1
ALIAS-000578,mixed sweet soup,Mixed sweet soup,Chè thập cẩm,vi,display,True,NIN,1
ALIAS-000579,lotus seed sweet soup,Lotus seed sweet soup,Chè sen,vi,display,True,NIN,1
ALIAS-000580,rice cake made of rice flour and lime water,Rice cake made of rice flour and lime water,Bánh đúc tàu,vi,display,True,NIN,1
ALIAS-000581,egg stuffed pancake,Egg stuffed pancake,Bánh cuốn trứng,vi,display,True,NIN,1
ALIAS-000582,pork stuffed pancake,Pork stuffed pancake,Bánh cuốn thịt,vi,display,True,NIN,1
ALIAS-000583,stuffed rice pancake with shrimp and pork,Stuffed rice pancake with shrimp and pork,Bánh cuốn nhân tôm thịt,vi,display,True,NIN,1
ALIAS-000584,vegetarian steamed pancake with 'chả',Vegetarian steamed pancake with 'chả',Bánh cuốn chay chả,vi,display,True,NIN,1
ALIAS-000585,vietnamese tapioca dumplings (6 pieces),Vietnamese Tapioca Dumplings (6 pieces),Bánh bột lọc 6 cái,vi,display,True,NIN,1
ALIAS-000586,vietnamese tapioca dumplings (5 pieces),Vietnamese Tapioca Dumplings (5 pieces),Bánh bột lọc (5 cái),vi,display,True,NIN,1
ALIAS-000587,two water fern cake,Two water fern cake,Bánh bèo 2 cái,vi,display,True,NIN,1
ALIAS-000588,water fern cake,Water fern cake,Bánh bèo,vi,display,True,NIN,1
ALIAS-000589,baguette with combo pan,Baguette with combo pan,Bánh mì - xôi chảo,vi,display,True,NIN,1
ALIAS-000590,turmeric sticky rice with mung beans and mixed toppings,Turmeric sticky rice with mung beans and mixed toppings,Xôi xéo thập cẩm,vi,display,True,NIN,1
ALIAS-000591,"sticky rice with mung bean, chicken thigh, and sauce","Sticky rice with mung bean, chicken thigh, and sauce",Xôi xéo đùi gà sốt,vi,display,True,NIN,1
ALIAS-000592,sticky rice with mixed meat,Sticky Rice with Mixed Meat,Xôi thịt thập cẩm,vi,display,True,NIN,1
ALIAS-000593,sticky rice with braised pork,Sticky rice with braised pork,Xôi thịt,vi,display,True,NIN,1
ALIAS-000594,black bean sticky rice,Black Bean Sticky Rice,Xôi đỗ đen,vi,display,True,NIN,1
ALIAS-000595,fried sausages (5 pieces),Fried sausages (5 pieces),Xúc xích rán (5 cái),vi,display,True,NIN,1
ALIAS-000596,balut (fertilized duck egg),Balut (fertilized duck egg),Trứng vịt lộn,vi,display,True,NIN,1
ALIAS-000597,grilled meat skewers,Grilled meat skewers,Thịt xiên nướng,vi,display,True,NIN,1
ALIAS-000598,fried dough sticks,Fried dough sticks,Quẩy rán,vi,display,True,NIN,1
ALIAS-000599,shredded mango with seasoning,Shredded mango with seasoning,Quả xoài dầm,vi,display,True,NIN,1
ALIAS-000600,fried spring rolls (4 pieces),Fried spring rolls (4 pieces),Nem rán (4 cái),vi,display,True,NIN,1
ALIAS-000601,fried fermented pork rolls (5 pieces),Fried fermented pork rolls (5 pieces),Nem chua rán 5 cái,vi,display,True,NIN,1
ALIAS-000602,roasted honey sweet potato,Roasted honey sweet potato,Khoai lang mật nướng,vi,display,True,NIN,1
ALIAS-000603,boiled chestnuts,Boiled chestnuts,Hạt dẻ luộc,vi,display,True,NIN,1
ALIAS-000604,boiled taro,Boiled taro,Củ từ luộc,vi,display,True,NIN,1
ALIAS-000605,popped millet cake,Popped millet cake,Bánh bỏng kê,vi,display,True,NIN,1
ALIAS-000606,soybean pudding,Soybean pudding,Tào phớ,vi,display,True,NIN,1
ALIAS-000607,guava juice (large size),Guava juice (large size),Nước ép ổi (size l),vi,display,True,NIN,1
ALIAS-000608,watermelon juice,Watermelon juice,Nước ép dưa hấu,vi,display,True,NIN,1
ALIAS-000609,passion fruit juice,Passion fruit juice,Nước ép chanh leo,vi,display,True,NIN,1
ALIAS-000610,orange juice (large size),Orange juice (large size),Nước ép cam (size l),vi,display,True,NIN,1
ALIAS-000611,sweet glutinous rice dumplings in syrup,Sweet glutinous rice dumplings in syrup,Bánh trôi tàu,vi,display,True,NIN,1
ALIAS-000612,savory steamed rice cake,Savory steamed rice cake,Bánh tẻ,vi,display,True,NIN,1
ALIAS-000613,sesame fried cake,Sesame fried cake,Bánh rán vừng,vi,display,True,NIN,1
ALIAS-000614,sesame fried cakes (5 pieces),Sesame fried cakes (5 pieces),Bánh rán vừng (5 cái),vi,display,True,NIN,1
ALIAS-000615,sweet fried cake,Sweet fried cake,Bánh rán ngọt,vi,display,True,NIN,1
ALIAS-000616,molasses-fried cakes (5 pieces),Molasses-fried cakes (5 pieces),Bánh rán mật (5 cái),vi,display,True,NIN,1
ALIAS-000617,molasses-fried cake,Molasses-fried cake,Bánh rán mật,vi,display,True,NIN,1
ALIAS-000618,savory fried cake,Savory fried cake,Bánh rán mặn,vi,display,True,NIN,1
ALIAS-000619,sugar-coated fried cakes (5 pieces),Sugar-coated fried cakes (5 pieces),Bánh rán đường (5 cái),vi,display,True,NIN,1
ALIAS-000620,sugar-coated fried cake,Sugar-coated fried cake,Bánh rán đường,vi,display,True,NIN,1
ALIAS-000621,fried dough sticks,Fried dough sticks,Bánh quẩy,vi,display,True,NIN,1
ALIAS-000622,mixed sandwich,Mixed sandwich,Bánh mỳ thập cẩm,vi,display,True,NIN,1
ALIAS-000623,breadstick,Breadstick,Bánh mỳ que,vi,display,True,NIN,1
ALIAS-000624,bread with pork sausage,Bread with pork sausage,Bánh mỳ giò chả,vi,display,True,NIN,1
ALIAS-000625,bread with pâté and egg,Bread with pâté and egg,Bánh mỳ bate trứng,vi,display,True,NIN,1
ALIAS-000626,bread,Bread,Bánh mỳ,vi,display,True,NIN,1
ALIAS-000627,three fried pillow cakes,Three fried pillow cakes,Bánh gối 3 cái,vi,display,True,NIN,1
ALIAS-000628,plain rice cake,Plain rice cake,Bánh đúc,vi,display,True,NIN,1
ALIAS-000629,sesame rice cracker,Sesame rice cracker,Bánh đa,vi,display,True,NIN,1
ALIAS-000630,sweet sticky rice cake,Sweet sticky rice cake,Bánh dày ngọt,vi,display,True,NIN,1
ALIAS-000631,sticky rice cake,Sticky rice cake,Bánh dày,vi,display,True,NIN,1
ALIAS-000632,fried square sticky rice cake,Fried square sticky rice cake,Bánh chưng rán,vi,display,True,NIN,1
ALIAS-000633,sweet mung bean glutinous rice balls,Sweet mung bean glutinous rice balls,Bánh chay,vi,display,True,NIN,1
ALIAS-000634,steamed rice rolls,Steamed rice rolls,Bánh cuốn,vi,display,True,NIN,1
ALIAS-000635,tapioca dumplings,Tapioca dumplings,Bánh bột lọc,vi,display,True,NIN,1
ALIAS-000636,clam porridge without fried dough sticks,Clam porridge without fried dough sticks,Cháo trai không quẩy,vi,display,True,NIN,1
ALIAS-000637,clam porridge with fried dough sticks,Clam porridge with fried dough sticks,Cháo trai có quẩy,vi,display,True,NIN,1
ALIAS-000638,black bean sweet porridge,Black bean sweet porridge,Cháo đậu đen đường,vi,display,True,NIN,1
ALIAS-000639,savory sticky rice with mung bean paste,Savory sticky rice with mung bean paste,Xôi xéo,vi,display,True,NIN,1
ALIAS-000640,plain sticky rice with sesame salt,Plain sticky rice with sesame salt,Xôi trắng muối vừng,vi,display,True,NIN,1
ALIAS-000641,sticky rice with peanuts and sesame,Sticky rice with peanuts and sesame,Xôi lạc vừng,vi,display,True,NIN,1
ALIAS-000642,pandan sticky rice cake,Pandan sticky rice cake,Xôi khúc,vi,display,True,NIN,1
ALIAS-000643,sweet sticky rice and pudding,Sweet sticky rice and pudding,Xôi chè,vi,display,True,NIN,1
ALIAS-000644,set meal 45k,Set meal 45k,Cơm suất 45k,vi,display,True,NIN,1
ALIAS-000645,set meal 40k,Set meal 40k,Cơm suất 40K,vi,display,True,NIN,1
ALIAS-000646,set meal 40k,Set meal 40k,Cơm suất 40k,vi,display,True,NIN,1
ALIAS-000647,set meal 35k,Set meal 35k,cơm suất 35k,vi,display,True,NIN,1
ALIAS-000648,set meal 30k,Set meal 30k,Cơm suất 30k,vi,display,True,NIN,1
ALIAS-000649,fried rice with pickled mustard greens and beef,Fried rice with pickled mustard greens and beef,cơm rang dưa bò,vi,display,True,NIN,1
ALIAS-000650,affordable set rice meal 35k,Affordable set rice meal 35k,cơm bình dân 35k,vi,display,True,NIN,1
ALIAS-000651,pork rib and meatball noodle soup,Pork rib and meatball noodle soup,Bún sườn mọc,vi,display,True,NIN,1
ALIAS-000652,crab noodle soup with beef and pork trotters,Crab noodle soup with beef and pork trotters,Bún riêu cua bò giò,vi,display,True,NIN,1
ALIAS-000653,crab noodle soup,Crab noodle soup,Bún riêu,vi,display,True,NIN,1
ALIAS-000654,sticky rice with sweet soup,Sticky rice with sweet soup,Xôi chè,vi,display,True,NIN,1
ALIAS-000655,sticky rice with pâté and meat,Sticky rice with pâté and meat,Xôi pate thịt,vi,display,True,NIN,1
ALIAS-000656,sticky rice with pate,Sticky rice with pate,Xôi pate,vi,display,True,NIN,1
ALIAS-000657,45.000 vnđ set meal,45.000 VNĐ Set meal,Cơm suất 45k,vi,display,True,NIN,1
ALIAS-000658,40.000 vnđ set meal,40.000 VNĐ Set meal,Cơm suất 40k,vi,display,True,NIN,1
ALIAS-000659,"set meal (chicken, pork belly, and egg)","Set meal (chicken, pork belly, and egg)","Cơm suất (thịt gà, lợn, trứng)",vi,display,True,NIN,1
ALIAS-000660,35.000 vnđ set meal,35.000 VNĐ Set meal,Cơm suất 35k,vi,display,True,NIN,1
ALIAS-000661,"set meal (shrimp, snail, and chicken)","Set meal (shrimp, snail, and chicken)","Cơm suất (tôm, ốc, thịt gà)",vi,display,True,NIN,1
ALIAS-000662,pork trotters with fake dog meat sauce,Pork trotters with fake dog meat sauce,"Cơm suất (móng giò, giả cầy)",vi,display,True,NIN,1
ALIAS-000663,set meal (braised pork belly),Set meal (braised pork belly),Cơm suất (ba chỉ kho),vi,display,True,NIN,1
ALIAS-000664,30.000 vnđ set meal,30.000 VNĐ Set meal,Cơm suất 30k,vi,display,True,NIN,1
ALIAS-000665,pork belly with rice,Pork belly with rice,Cơm suất (ba chỉ rang),vi,display,True,NIN,1
ALIAS-000666,"rice with grilled pork chop, egg roll, and fried egg","Rice with grilled pork chop, egg roll, and fried egg","Cơm suất (sườn, đậu, chả lá lốt)",vi,display,True,NIN,1
ALIAS-000667,snail noodle soup,Snail noodle soup,Bún ốc,vi,display,True,NIN,1
ALIAS-000668,thanh ha duck noodle soup,Thanh Ha duck noodle soup,Bún ngan Thanh Hà,vi,display,True,NIN,1
ALIAS-000669,grilled pork rolls (5 pieces),Grilled pork rolls (5 pieces),Nem nướng (5 cái),vi,display,True,NIN,1
ALIAS-000670,huy linh young green rice,Huy Linh young green rice,Cốm Huy Linh,vi,display,True,NIN,1
ALIAS-000671,grilled chicken feet with salt,Grilled chicken feet with salt,Chân gà nướng muối,vi,display,True,NIN,1
ALIAS-000672,grilled chicken feet with fish sauce (5 pieces),Grilled chicken feet with fish sauce (5 pieces),Chân gà nướng mắm (5 cái),vi,display,True,NIN,1
ALIAS-000673,grilled chicken feet (5 pieces),Grilled chicken feet (5 pieces),Chân gà nướng (5 cái),vi,display,True,NIN,1
ALIAS-000674,grilled chicken feet,Grilled chicken feet,Chân gà nướng,vi,display,True,NIN,1
ALIAS-000675,pan-fried thang long fish,Pan-fried Thang Long fish,Chả cá thăng long chảo,vi,display,True,NIN,1
ALIAS-000676,grilled chicken wings,Grilled chicken wings,Cánh gà nướng,vi,display,True,NIN,1
ALIAS-000677,egg ice cream,Egg ice cream,Kem trứng,vi,display,True,NIN,1
ALIAS-000678,coconut milk ice cream,Coconut milk ice cream,Kem sữa dừa,vi,display,True,NIN,1
ALIAS-000679,taro ice cream,Taro ice cream,Kem khoai môn,vi,display,True,NIN,1
ALIAS-000680,durian ice cream,Durian ice cream,Kem sầu riêng,vi,display,True,NIN,1
ALIAS-000681,vanilla cone ice cream,Vanilla cone ice cream,Kem ốc quế vani,vi,display,True,NIN,1
ALIAS-000682,cocoa cone ice cream,Cocoa cone ice cream,Kem ốc quế cacao,vi,display,True,NIN,1
ALIAS-000683,young green rice ice cream,Young green rice ice cream,Kem cốm,vi,display,True,NIN,1
ALIAS-000684,cocoa ice cream,Cocoa ice cream,Kem cacao,vi,display,True,NIN,1
ALIAS-000685,traditional tofu pudding,Traditional tofu pudding,Tào phớ truyền thống,vi,display,True,NIN,1
ALIAS-000686,mixed fruit bowl,Mixed fruit bowl,Hoa quả dầm,vi,display,True,NIN,1
ALIAS-000687,mango sweet soup,Mango sweet soup,Chè xoài,vi,display,True,NIN,1
ALIAS-000688,almond milk jelly dessert,Almond milk jelly dessert,Chè khúc bạch,vi,display,True,NIN,1
ALIAS-000689,caramen,Caramen,Caramen,vi,display,True,NIN,1
ALIAS-000690,fruit caramel pudding,Fruit caramel pudding,Caramen hoa quả,vi,display,True,NIN,1
ALIAS-000691,burger cheesy,Burger Cheesy,Burger Cheesy,vi,display,True,NIN,1
ALIAS-000692,burger bbq,Burger BBQ,Burger BBQ,vi,display,True,NIN,1
ALIAS-000693,"set meal (scad fish, egg and pork belly)","Set meal (scad fish, egg and pork belly)","Cơm suất (cá, trứng, thịt)",vi,display,True,NIN,1
ALIAS-000694,fried rice with meat and vegetables,Fried rice with meat and vegetables,Cơm rang thập cẩm,vi,display,True,NIN,1
ALIAS-000695,black sesame glutinous rice balls in ginger syrup,Black sesame glutinous rice balls in ginger syrup,Bánh trôi tàu,vi,display,True,NIN,1
ALIAS-000696,floating rice balls,Floating rice balls,Bánh trôi,vi,display,True,NIN,1
ALIAS-000697,shrimp fritters (5 pieces),Shrimp fritters (5 pieces),Bánh tôm (5 cái),vi,display,True,NIN,1
ALIAS-000698,shrimp fritters,Shrimp fritters,Bánh tôm,vi,display,True,NIN,1
ALIAS-000699,steamed rice rolls with minced pork filling,Steamed rice rolls with minced pork filling,Bánh cuốn nhân thịt,vi,display,True,NIN,1
ALIAS-000700,hot steamed rice rolls,Hot steamed rice rolls,Bánh cuốn nóng,vi,display,True,NIN,1
ALIAS-000701,steamed rice rolls with pork sausage (ba hoanh style),Steamed rice rolls with pork sausage (Ba Hoanh style),Bánh cuốn chả bà hoành,vi,display,True,NIN,1
ALIAS-000702,red wine beef stew baguette,Red wine beef stew baguette,Bánh mỳ sốt vang,vi,display,True,NIN,1
ALIAS-000703,"pâté, egg, and pork sausage baguette","Pâté, egg, and pork sausage baguette",Bánh mỳ pate trứng chả,vi,display,True,NIN,1
ALIAS-000704,pâté and egg baguette,Pâté and egg baguette,Bánh mỳ pate trứng,vi,display,True,NIN,1
ALIAS-000705,roasted chicken baguette,Roasted chicken baguette,Bánh mỳ gà quay,vi,display,True,NIN,1
ALIAS-000706,steak baguette,Steak baguette,Bánh mỳ bít tết,vi,display,True,NIN,1
ALIAS-000707,mixed vietnamese baguette,Mixed Vietnamese baguette,Bánh mì thập cẩm,vi,display,True,NIN,1
ALIAS-000708,fried rice with beef and pickles,Fried rice with beef and pickles,Cơm rang dưa bò,vi,display,True,NIN,1
ALIAS-000709,rice congee with mussel and pork rib meat,Rice congee with mussel and pork rib meat,Cháo trai sườn,vi,display,True,NIN,1
ALIAS-000710,pork bone congee,Pork bone congee,Cháo sườn,vi,display,True,NIN,1
ALIAS-000711,pork organ congee,Pork organ congee,Cháo lòng,vi,display,True,NIN,1
ALIAS-000712,rice and spinach porridge with mung bean patse,Rice and spinach porridge with mung bean patse,Cháo khoái,vi,display,True,NIN,1
ALIAS-000713,frog congee,Frog congee,Cháo ếch,vi,display,True,NIN,1
ALIAS-000714,spicy eel porridge,Spicy eel porridge,Cháo lươn cay,vi,display,True,NIN,1
ALIAS-000715,sticky rice with mung bean,Sticky rice with mung bean,Xôi xéo,vi,display,True,NIN,1
ALIAS-000716,ms.cot's sticky rice with sweet soup,Ms.Cot's Sticky rice with sweet soup,Xôi chè bà cốt,vi,display,True,NIN,1
ALIAS-000717,clam rice porridge,Clam rice porridge,Cháo trai,vi,display,True,NIN,1
ALIAS-000718,heart congee,Heart congee,Cháo tim,vi,display,True,NIN,1
ALIAS-000719,rice congee with pork cartilage,Rice congee with pork cartilage,Cháo sườn sụn,vi,display,True,NIN,1
ALIAS-000720,pork rib congee,Pork rib congee,Cháo sườn lợn,vi,display,True,NIN,1
ALIAS-000721,vermicelli mixed with goose,Vermicelli mixed with goose,Miến ngan trộn,vi,display,True,NIN,1
ALIAS-000722,vermicelli soup with muscovy duck,Vermicelli soup with muscovy duck,Miến ngan nước,vi,display,True,NIN,1
ALIAS-000723,vermicelli mixed with chicken,Vermicelli mixed with chicken,Miến gà trộn,vi,display,True,NIN,1
ALIAS-000724,wheat noodle with wonton soup,Wheat noodle with Wonton soup,Mỳ vằn thắn,vi,display,True,NIN,1
ALIAS-000725,wheat noodle mixed with beef,Wheat noodle mixed with beef,Mỳ trọn bò,vi,display,True,NIN,1
ALIAS-000726,"wheat noodle mixed with wonton, meat and vegetables","Wheat noodle mixed with wonton, meat and vegetables",Mỳ trộn,vi,display,True,NIN,1
ALIAS-000727,wheat noodle soup with wonton and pork,Wheat noodle soup with wonton and pork,Mỳ chờ thập cẩm,vi,display,True,NIN,1
ALIAS-000728,wheat noodle soup with wonton,Wheat noodle soup with wonton,Mỳ chờ,vi,display,True,NIN,1
ALIAS-000729,thang huyen's wheat noodle with wonton soup,Thang Huyen's Wheat noodle with Wonton soup,Mỳ vằn thắn Thắng Huyền,vi,display,True,NIN,1
ALIAS-000730,wheat noodle soup with mixed pork organs,Wheat noodle soup with mixed pork organs,Mỳ tim cật,vi,display,True,NIN,1
ALIAS-000731,muscovy duck vermicelli,Muscovy duck vermicelli,Miến ngan,vi,display,True,NIN,1
ALIAS-000732,vermicelli soup with eel,Vermicelli soup with eel,Miến lươn (nước),vi,display,True,NIN,1
ALIAS-000733,phnom penh-style noodle soup,Phnom Penh-style noodle soup,Hủ tiếu Nam vang nước,vi,display,True,NIN,1
ALIAS-000734,crab thick noodle soup,Crab thick noodle soup,Bánh canh ghẹ,vi,display,True,NIN,1
ALIAS-000735,broken rice with pork and shrimp paste,Broken rice with pork and shrimp paste,Cơm tẻ miệng bát,vi,display,True,NIN,1
